NAME,H INDEX,IMPACT FACTOR 
"Proceedings of the 2nd ACM SIGSPATIAL PhD Workshop, SIGSPATIAL PhD 2015",1,1.2838979064629026
"PSP 2014 - Proceedings of the 2014 ACM SIGPLAN International Workshop on Privacy and Security in Programming, Part of SPLASH 2014",1,1.2838979064629026
"Recent and Emerging Trends in Computer and Computational Sciences, RETCOMP 2015",1,1.2838979064629026
"SEPS 2016 - Proceedings of the 3rd International Workshop on Software Engineering for Parallel Systems, co-located with SPLASH 2016",1,1.2838979064629026
"SIdEWayS 2015 - Proceedings of the 1st ACM Workshop on Social Media World Sensors, co-located with HT 2015",1,1.2838979064629026
Technical Report - Rutherford Appleton Laboratory - Council for the Central Laboratory of the Research Councils,0,1.2634166370026267
Upstream Engineering and Flow Assurance Forum 2014 - Core Programming Area at the 2014 AIChE Annual Meeting,0,1.2634166370026267
"VISIGRAPP 2016 - Proceedings of the 11th Joint Conference on Computer Vision, Imaging and Computer Graphics Theory and Applications - Doctoral Consortium",0,1.2634166370026267
"BATH/ASME 2016 Symposium on Fluid Power and Motion Control, FPMC 2016",1,1.2838979064629026
"Proceedings - 2014 7th International Symposium on Computational Intelligence and Design, ISCID 2014",3,1.3248604453834545
"Proceedings of 2015 International Conference on Data and Software Engineering, ICODSE 2015",3,1.3248604453834545
"2014 Operational Research Society Simulation Workshop, SW 2014",2,1.3043791759231786
"IFIP International Conference on Wireless and Optical Communications Networks, WOCN",7,1.406785523224558
"Manufacturing Engineering and Intelligent Materials - Proceedings of the International Conference on Manufacturing Engineering and Intelligent Materials, ICMEIM 2015",1,1.2838979064629026
"IDIMT 2014: Networking Societies - Cooperation and Conflict, 22nd Interdisciplinary Information Management Talks",6,1.386304253764282
"Proceedings of WACCPD 2015: 2nd Workshop on Accelerator Programming Using Directives - Held in conjunction with SC 2015: The International Conference for High Performance Computing, Networking, Storage and Analysis",2,1.3043791759231786
"Proceedings - 2016 International Conference on Advances in Computing, Communication and Automation (Fall), ICACCA 2016",2,1.3043791759231786
"Proceedings of the 2014 International Symposium on Information Technology, ISIT 2014",1,1.2838979064629026
"Proceedings of the 4th International Workshop on Energy Harvesting and Energy Neutral Systems, ENSsys 2016",1,1.2838979064629026
"2016 1st Symposium on Instrumentation Systems, Circuits and Transducers, INSCIT 2016 - Proceedings",1,1.2838979064629026
ICREM7 2015 - Proceedings of the 7th International Conference on Research and Education in Mathematics: Empowering Mathematical Sciences through Research and Education,2,1.3043791759231786
"Proceedings of the Operational Research Society Simulation Workshop 2016, SW 2016",1,1.2838979064629026
"2015 International Conference on Emerging Research in Electronics, Computer Science and Technology, ICERECT 2015",2,1.3043791759231786
ICETE 2016 - Proceedings of the 13th International Joint Conference on e-Business and Telecommunications,1,1.2838979064629026
IBP 2015 - 2015 IEEE International Broadband and Photonics Conference,3,1.3248604453834545
"Proceedings of 2015 IEEE International Conference on Power, Instrumentation, Control and Computing, PICC 2015",2,1.3043791759231786
"2015 12th International Conference on High-Capacity Optical Networks and Enabling/Emerging Technologies, HONET-ICT 2015",2,1.3043791759231786
"ASME 2015 Gas Turbine India Conference, GTINDIA 2015",2,1.3043791759231786
"2016 IEEE International Conference on Intelligent Transportation Engineering, ICITE 2016",2,1.3043791759231786
"IWSPA 2015 - Proceedings of the 2015 ACM International Workshop on Security and Privacy Analytics, Co-located with CODASPY 2015",3,1.3248604453834545
"Proceedings of 2016 International Conference on Data Mining and Advanced Computing, SAPIENCE 2016",2,1.3043791759231786
ISCIIA 2016 - 7th International Symposium on Computational Intelligence and Industrial Applications,2,1.3043791759231786
SpaceOps 2016 Conference,2,1.3043791759231786
ICCSE 2016 - 11th International Conference on Computer Science and Education,2,1.3043791759231786
"CISPEE 2016 - 2nd International Conference of the Portuguese Society for Engineering Education, Proceedings",1,1.2838979064629026
"2015 19th National Biomedical Engineering Meeting, BIYOMUT 2015",1,1.2838979064629026
"SIMULTECH 2016 - Proceedings of the 6th International Conference on Simulation and Modeling Methodologies, Technologies and Applications",1,1.2838979064629026
"2015 International Conference on Control, Communication and Computing India, ICCC 2015",3,1.3248604453834545
"American Fuel and Petrochemical Manufacturers, AFPM - AFPM Annual Meeting 2015",2,1.3043791759231786
"2015 IEEE International Conference on Electronics, Computing and Communication Technologies, CONECCT 2015",4,1.3453417148437303
"2016 IEEE Virtual Reality Workshop on K-12 Embodied Learning through Virtual and Augmented Reality, KELVAR 2016",1,1.2838979064629026
"2014 IEEE Microwaves, Radar and Remote Sensing Symposium, MRRS 2014 - Proceedings",2,1.3043791759231786
28th Space Simulation Conference - Extreme Environments: Pushing the Boundaries,2,1.3043791759231786
"IMSCI 2014 - 8th International Multi-Conference on Society, Cybernetics and Informatics, Proceedings",2,1.3043791759231786
"Proceedings of the 7th ACM SIGSPATIAL International Workshop on GeoStreaming, IWGS 2016",1,1.2838979064629026
"Iranian Conference on Machine Vision and Image Processing, MVIP",5,1.3658229843040062
"Proceedings - IEEE 6th International Conference on Technology for Education, T4E 2014",4,1.3453417148437303
"2014 Texas Symposium on Wireless and Microwave Circuits and Systems, WMCS 2014",2,1.3043791759231786
"Proceedings - 7th International Conference on Advanced Software Engineering and Its Applications, ASEA 2014",1,1.2838979064629026
"HARMO 2014 - 16th International Conference on Harmonisation within Atmospheric Dispersion Modelling for Regulatory Purposes, Proceedings",2,1.3043791759231786
ICTE 2015 - Proceedings of the 5th International Conference on Transportation Engineering,2,1.3043791759231786
"2015 16th Workshop on Information Processing and Control, RPIC 2015",2,1.3043791759231786
"Proceedings - 2014 10th International Conference on Semantics, Knowledge and Grids, SKG 2014",3,1.3248604453834545
"Proceedings of the 12th International Symposium on Open Collaboration, OpenSym 2016",2,1.3043791759231786
"2014 International Caribbean Conference on Devices, Circuits and Systems, ICCDCS 2014 - Conference Proceedings",2,1.3043791759231786
"MARMI 2016 - Proceedings of the 2016 ACM 1st International Workshop on Multimedia Analysis and Retrieval for Multimodal Interaction, co-located with ICMR 2016",1,1.2838979064629026
"27th European Modeling and Simulation Symposium, EMSS 2015",3,1.3248604453834545
"Proceedings of the IASTED International Conference on Parallel and Distributed Computing and Networks, PDCN 2014",2,1.3043791759231786
"Proceedings - 2014 IEEE 8th International Conference on Self-Adaptive and Self-Organizing Systems Workshops, SASOW 2014",2,1.3043791759231786
"2014 11th China International Forum on Solid State Lighting, SSLCHINA 2014",1,1.2838979064629026
"2016 International Conference on Cyber Security of Smart Cities, Industrial Control System and Communications, SSIC 2016 - Proceedings",1,1.2838979064629026
"Proceedings of the 2016 IEEE Conference on Evolving and Adaptive Intelligent Systems, EAIS 2016",1,1.2838979064629026
"Proceedings of 2015 International Conference on Emerging Trends in Networks and Computer Communications, ETNCC 2015",3,1.3248604453834545
"Proceedings of the 8th International Workshop on Context-Oriented Programming, COP 2016",2,1.3043791759231786
ACDT 2015 - Proceedings: The 1st Asian Conference on Defence Technology,3,1.3248604453834545
APISAT 2015 - 7th Asia-Pacific International Symposium on Aerospace Technology,1,1.2838979064629026
"Moving Integrated Product Development to Service Clouds in the Global Economy - Proceedings of the 21st ISPE Inc. International Conference on Concurrent Engineering, CE 2014",3,1.3248604453834545
"9th International Conference on Electrical and Control Technologies, ECT 2014",2,1.3043791759231786
20th International Scientific Conference: Mechanika 2015 - Proceedings,2,1.3043791759231786
"Proceedings - 2015 IEEE International Conference on Technological Innovations in ICT for Agriculture and Rural Development, TIAR 2015",3,1.3248604453834545
"Proceedings of the 2015 International Conference on Technology, Informatics, Management, Engineering and Environment, TIME-E 2015",2,1.3043791759231786
"19th Annual International Mixed-Signals, Sensors, and Systems Test Workshop, IMS3TW 2014 - Proceedings",3,1.3248604453834545
"Environmental Protection and Sustainable Ecological Development - Proceedings of the Environmental Protection and Sustainable Ecological Development, EPSED 2014",1,1.2838979064629026
BMEiCON 2015 - 8th Biomedical Engineering International Conference,2,1.3043791759231786
ACM International Conference Proceeding Series,2,1.3043791759231786
"Coastal Management: Changing Coast, Changing Climate, Changing Minds - Proceedings of the International Conference",1,1.2838979064629026
"2006 IEEE Hot Chips 18 Symposium, HCS 2006",1,1.2838979064629026
"Energy, Environment and Green Building Materials - Proceedings of the International Conference on Energy, Environment and Green Building Materials, EEGBM 2014",1,1.2838979064629026
"IEEE SSCI 2014 - 2014 IEEE Symposium Series on Computational Intelligence - ISIC 2014: 2014 IEEE International Symposium on Independent Computing, Proceedings",2,1.3043791759231786
YSF 2015 - International Young Scientists Forum on Applied Physics,2,1.3043791759231786
"2015 IEEE 12th International Conference on Electronic Measurement and Instruments, ICEMI 2015",2,1.3043791759231786
"Proceedings - 2nd International Conference on Trustworthy Systems and Their Applications, TSA 2015",2,1.3043791759231786
"Society of Petroleum Engineers - SPE Annual Caspian Technical Conference and Exhibition, CTCE 2015",2,1.3043791759231786
"Proceedings of the IASTED International Symposium on Advances in Power and Energy Systems, APES 2015",1,1.2838979064629026
"Proceedings - 7th International Conference on Multimedia, Computer Graphics and Broadcasting, MulGraB 2015",1,1.2838979064629026
"2016 6th International Conference on Digital Information Processing and Communications, ICDIPC 2016",3,1.3248604453834545
"2016 7th Argentine Symposium and Conference on Embedded Systems, CASE 2016",1,1.2838979064629026
"Proceedings - 10th International Workshop on Semantic and Social Media Adaptation and Personalization, SMAP 2015",2,1.3043791759231786
"FOSD 2016 - Proceedings of the 7th International Workshop on Feature-Oriented Software Development, co-located with SPLASH 2016",2,1.3043791759231786
SPI 2015 - 19th IEEE Workshop on Signal and Power Integrity,3,1.3248604453834545
"2014 International Conference on Power, Control and Embedded Systems, ICPCES 2014",2,1.3043791759231786
"Proceedings of the 1st International ACM SIGSPATIAL Workshop on Smart Cities and Urban Analytics, UrbanGIS 2015",1,1.2838979064629026
